ID,租金,面积,房型,板块,朝向,rent
LF1702602623665831936,1500,45.4,2,首尔甜城商圈,南 北,33.03964757709251
LF1656546828667060224,1450,80.99,2,首尔甜城商圈,东 东北,17.903444869737005
LF1702233919249711104,1400,80.0,2,首尔甜城商圈,东 西,17.5
LF1674251628460376064,1500,76.89,2,首尔甜城商圈,东北,19.508388607101054
LF2769544933638406144,800,33.53,1,首尔甜城商圈,南,23.85923053981509
LF1692001825357561856,1300,81.55,2,首尔甜城商圈,东,15.941140404659718
LF1646415740598747136,1100,52.0,1,首尔甜城商圈,南,21.153846153846153
LF1694942331284750336,1000,42.55,1,首尔甜城商圈,北,23.501762632197416
LF1655763908071260160,1400,87.0,2,首尔甜城商圈,西南,16.091954022988507
LF1683718031101919232,900,42.0,1,首尔甜城商圈,北,21.428571428571427
LF2878207188340310016,2000,70.0,2,首尔甜城商圈,南,28.571428571428573
LF2877442011865292800,1600,84.15,2,首尔甜城商圈,南,19.0136660724896
LF2882386048476774400,1100,50.13,1,首尔甜城商圈,北,21.94294833433074
LF2882620707186425856,1400,45.0,2,首尔甜城商圈,南 北,31.11111111111111
LF2882507127312883712,1000,50.0,1,首尔甜城商圈,北,20.0
LF2889111363098525696,1300,36.0,1,首尔甜城商圈,西南,36.111111111111114
LF1712434292455374848,1300,71.0,2,首尔甜城商圈,东北,18.309859154929576
LF1582637383986184192,1450,84.92,2,首尔甜城商圈,南,17.074894017899197
LF1717115421326311424,2000,85.59,2,首尔甜城商圈,南 北,23.36721579623788
LF1714169510946144256,1300,54.29,1,首尔甜城商圈,北,23.94547798857985
LF1714151637699788800,1300,42.37,3,首尔甜城商圈,东,30.68208638187397
LF2840631951940132864,2000,84.0,2,首尔甜城商圈,南,23.80952380952381
LF2404263554493448192,2000,97.46,2,首尔甜城商圈,南 北,20.521239482864765
LF2499956325962743808,1000,89.71,3,首尔甜城商圈,东南,11.147029316687103
LF2522404601378897920,2000,109.0,3,首尔甜城商圈,南 北,18.34862385321101
LF1603683309437583360,2000,96.0,2,首尔甜城商圈,东,20.833333333333332
LF1670029604783390720,1700,89.71,3,首尔甜城商圈,西南,18.949949838368077
LF1670308843134910464,1700,82.0,3,首尔甜城商圈,东南,20.73170731707317
LF1670087712532594688,1500,81.77,2,首尔甜城商圈,西,18.344135991194815
LF2531206213056593920,1200,42.0,3,首尔甜城商圈,东,28.571428571428573
LF2531844058532552704,800,89.0,3,首尔甜城商圈,西南,8.98876404494382
LF2526019972451811328,800,60.0,1,首尔甜城商圈,北,13.333333333333334
LF2842579949431562240,1500,86.0,2,首尔甜城商圈,南,17.441860465116278
LF2847684499524304896,2450,98.0,3,首尔甜城商圈,东南 北,25.0
LF2859309126298124288,3600,146.88,3,首尔甜城商圈,南 西 北,24.50980392156863
LF2857917944380260352,1300,40.0,1,首尔甜城商圈,西北,32.5
LF2862293432993316864,2600,98.32,3,首尔甜城商圈,西南,26.44426362896664
LF2862986508703907840,1400,68.68,2,首尔甜城商圈,西北,20.3843913803145
LF2866678393141993472,1800,87.0,2,首尔甜城商圈,南 北,20.689655172413794
LF2680274064899047424,1300,36.0,1,首尔甜城商圈,西北,36.111111111111114
LF1639564065569243136,1400,72.0,2,首尔甜城商圈,东北,19.444444444444443
LF1639587407600812032,1300,59.96,1,首尔甜城商圈,北,21.681120747164776
LF2731835017809903616,1200,56.73,1,首尔甜城商圈,西北,21.152829190904285
LF2732422206428037120,2200,96.29,3,首尔甜城商圈,东南,22.84764773081317
LF1640570774873964544,1300,42.0,1,首尔甜城商圈,西,30.952380952380953
LF1670632182772662272,1800,92.0,2,首尔甜城商圈,南 北,19.565217391304348
LF1670640779401363456,2200,103.0,3,首尔甜城商圈,南 北,21.359223300970875
LF1670999209085501440,1400,51.57,1,首尔甜城商圈,西,27.147566414582123
LF1675130566808174592,2000,85.01,2,首尔甜城商圈,南,23.526643924244205
LF1675738965686091776,1300,51.0,1,首尔甜城商圈,西,25.49019607843137
LF1675818017734262784,1700,45.26,2,首尔甜城商圈,南 北,37.560760053026954
LF1675849328033267712,2400,98.0,3,首尔甜城商圈,东 南 北,24.489795918367346
LF1676442333119250432,1600,89.0,2,首尔甜城商圈,南 北,17.97752808988764
LF1676429324871270400,1300,59.96,1,首尔甜城商圈,北,21.681120747164776
LF1676457256805203968,900,51.16,1,首尔甜城商圈,西,17.591868647380767
LF1676919413573419008,1500,93.0,2,首尔甜城商圈,南 北,16.129032258064516
LF1676822265028673536,1400,74.15,2,首尔甜城商圈,东 北,18.880647336480106
LF1679719814236471296,2000,113.67,3,首尔甜城商圈,南 北,17.594791941585292
LF1679722088102887424,1600,89.0,3,首尔甜城商圈,西南,17.97752808988764
LF1680128571617574912,1700,83.0,2,首尔甜城商圈,南,20.481927710843372
LF1680113281160708096,1500,81.0,2,首尔甜城商圈,南 北,18.51851851851852
LF1613459582787518464,850,86.0,2,首尔甜城商圈,南,9.883720930232558
LF2794758069723070464,1500,134.52,3,首尔甜城商圈,南 北,11.150758251561106
LF1718478296997429248,1200,39.5,1,首尔甜城商圈,西,30.379746835443036
LF1604014749702422528,1000,88.27,2,首尔甜城商圈,南 北,11.328877308258752
LF1634896191156125696,1000,94.0,2,首尔甜城商圈,南 北,10.638297872340425
LF1718126927266447360,1600,85.0,3,首尔甜城商圈,南 北,18.823529411764707
LF2533810760933982208,1000,87.06,2,首尔甜城商圈,南,11.486331265793705
LF1676819719534936064,1200,51.0,1,首尔甜城商圈,北,23.529411764705884
LF1671736444881731584,1200,52.0,1,首尔甜城商圈,南,23.076923076923077
LF1671441122263564288,1000,95.86,3,首尔甜城商圈,东 南 北,10.431879824744419
LF1671460058006814720,1800,89.0,3,首尔甜城商圈,南 北,20.224719101123597
LF1671795000003788800,1500,76.3,2,首尔甜城商圈,东北,19.65923984272608
LF1671835723004641280,1000,80.0,2,首尔甜城商圈,南 北,12.5
LF1672170604523945984,1500,92.0,2,首尔甜城商圈,西北,16.304347826086957
LF1603603829968863232,2000,89.0,3,首尔甜城商圈,东南,22.471910112359552
LF1672563611555332096,1500,89.38,2,首尔甜城商圈,南 北,16.782277914522265
LF1675037800220590080,1500,87.0,2,首尔甜城商圈,北 东北,17.24137931034483
LF1675069958779830272,1400,80.0,2,首尔甜城商圈,南,17.5
LF1675076153863307264,2000,88.0,2,首尔甜城商圈,南,22.727272727272727
LF1675104188486385664,2600,113.0,3,首尔甜城商圈,南 北,23.008849557522122
LF1612426853136465920,1600,81.0,2,首尔甜城商圈,东,19.753086419753085
LF1612711679634702336,1800,85.54,2,首尔甜城商圈,南 北,21.042787000233808
LF1612752711277608960,1800,98.0,2,首尔甜城商圈,东南 北,18.367346938775512
LF1613157523357958144,1800,87.0,2,首尔甜城商圈,南 北,20.689655172413794
LF1613490350444249088,700,88.64,3,首尔甜城商圈,东南,7.897111913357401
LF1614601704131526656,1300,74.0,2,首尔甜城商圈,西北,17.56756756756757
LF1615661798277513216,1450,76.3,2,首尔甜城商圈,东北,19.003931847968545
LF1617467859191988224,1400,85.23,2,首尔甜城商圈,南,16.4261410301537
LF1620700485679841280,1000,88.42,2,首尔甜城商圈,南,11.309658448314861
LF1672604179060752384,1500,74.15,2,首尔甜城商圈,东北,20.22926500337154
LF1605795463011762176,1550,82.0,3,首尔甜城商圈,东南,18.902439024390244
LF1673927323809742848,1100,40.0,1,首尔甜城商圈,南,27.5
LF1609747560342224896,1200,73.72,2,首尔甜城商圈,东北,16.277807921866522
LF1680499135171526656,1300,85.14,2,首尔甜城商圈,南,15.26896875734085
LF1681140828887580672,1250,50.13,1,首尔甜城商圈,北,24.935168561739477
LF1680878191113142272,1700,90.0,2,首尔甜城商圈,南,18.88888888888889
LF1680884793383845888,2000,102.0,3,首尔甜城商圈,南 北,19.607843137254903
LF1680566576945823744,1380,70.97,1,首尔甜城商圈,南,19.444835846132168
LF1681489697165017088,2000,84.63,2,首尔甜城商圈,南 北,23.632281696797826
LF1681671874246868992,1650,76.0,2,首尔甜城商圈,东北,21.710526315789473
LF1681858493528670208,1150,56.0,1,首尔甜城商圈,南 北,20.535714285714285
LF1681889150459969536,1500,80.0,2,首尔甜城商圈,南,18.75
LF1666389201970528256,1300,72.0,2,首尔甜城商圈,南 北,18.055555555555557
LF1666410112224329728,1700,77.36,2,首尔甜城商圈,东南,21.975180972078594
LF1667388463508357120,900,42.03,1,首尔甜城商圈,北,21.41327623126338
LF1588026607170224128,900,40.0,1,首尔甜城商圈,东,22.5
LF1588433331614121984,1700,96.0,2,首尔甜城商圈,南 北,17.708333333333332
LF1588477583702360064,1300,84.16,2,首尔甜城商圈,南 北,15.446768060836503
LF1589851683578445824,900,38.28,1,首尔甜城商圈,西,23.510971786833856
LF1590981537875099648,1700,80.24,2,首尔甜城商圈,西南,21.186440677966104
LF1591287643423899648,1600,45.0,2,首尔甜城商圈,南 北,35.55555555555556
LF1591398580218757120,1100,39.5,1,首尔甜城商圈,西,27.848101265822784
LF1672518170994278400,1400,50.0,1,首尔甜城商圈,北,28.0
LF1672798447851274240,1600,89.0,3,首尔甜城商圈,西南,17.97752808988764
LF1673173359753428992,1500,86.0,2,首尔甜城商圈,南,17.441860465116278
LF1673246933575008256,1600,83.21,2,首尔甜城商圈,西南,19.228458118014665
LF1673197107864928256,1300,75.0,2,首尔甜城商圈,南 北,17.333333333333332
LF1673275671578673152,1400,62.0,1,首尔甜城商圈,南,22.580645161290324
LF1673339294418206720,2500,112.15,3,首尔甜城商圈,东南,22.29157378510923
LF1668924116909948928,800,82.0,2,首尔甜城商圈,南 北,9.75609756097561
LF1673877232730243072,1000,58.77,1,首尔甜城商圈,东,17.015484090522374
LF1673911874413920256,1800,84.83,2,首尔甜城商圈,南 北,21.218908405045386
LF1673938121344942080,1800,89.39,2,首尔甜城商圈,南 北,20.136480590670097
LF1674389146648444928,1700,85.59,2,首尔甜城商圈,南 北,19.862133426802195
LF1673543154634063872,1900,98.94,3,首尔甜城商圈,南,19.20355771174449
LF1673554306709585920,1550,85.67,2,首尔甜城商圈,南,18.092681218629625
LF1667467470727806976,1100,59.96,1,首尔甜城商圈,北,18.345563709139427
LF1667503658385801216,4000,140.0,3,首尔甜城商圈,东南,28.571428571428573
LF1667815901950377984,800,33.53,1,首尔甜城商圈,北,23.85923053981509
LF1668092274547884032,1600,85.16,2,首尔甜城商圈,南 北,18.788163457022076
LF1593227984360177664,700,89.0,2,首尔甜城商圈,西南,7.865168539325842
LF1593826968137105408,1200,51.0,1,首尔甜城商圈,西,23.529411764705884
LF2416626504231288832,800,89.0,3,首尔甜城商圈,南 北,8.98876404494382
LF2283901875122348032,1600,88.27,3,首尔甜城商圈,南 北,18.126203693214002
LF1674363109541675008,2200,106.0,3,首尔甜城商圈,南 北,20.754716981132077
LF1674421002504765440,800,41.15,1,首尔甜城商圈,南,19.441069258809236
LF1674268355856433152,1850,98.45,3,首尔甜城商圈,西南 北,18.791264601320467
LF1674269798088835072,1300,76.0,2,首尔甜城商圈,西北,17.105263157894736
LF1674700599611883520,1800,83.0,2,首尔甜城商圈,南,21.686746987951807
LF1674668765247176704,1800,80.0,2,首尔甜城商圈,西北,22.5
LF1674684704936165376,2200,96.0,3,首尔甜城商圈,东南,22.916666666666668
LF1674728211923075072,1090,40.0,1,首尔甜城商圈,北,27.25
LF1675046749745446912,1500,80.0,2,首尔甜城商圈,西南,18.75
LF1675052997060591616,2200,125.0,3,首尔甜城商圈,南 北,17.6
LF1646734467550674944,850,42.0,1,首尔甜城商圈,北,20.238095238095237
LF1647431890602295296,1500,61.0,1,首尔甜城商圈,西南,24.59016393442623
LF1688812371746750464,1800,125.0,3,首尔甜城商圈,东南 北,14.4
LF1652253939174735872,1900,116.0,3,首尔甜城商圈,南 北,16.379310344827587
LF1690633800758853632,1100,38.28,1,首尔甜城商圈,西,28.735632183908045
LF1652552503180394496,1500,89.68,3,首尔甜城商圈,东南,16.726137377341658
LF1652615155214712832,1500,66.69,2,首尔甜城商圈,西北,22.49212775528565
LF1655397585361305600,1800,82.24,2,首尔甜城商圈,南,21.88715953307393
LF1655152163862609920,1500,89.0,2,首尔甜城商圈,南 北,16.853932584269664
LF1655057798301483008,11000,90.31,1,首尔甜城商圈,东,121.8026796589525
LF1655578384987586560,1800,93.0,2,首尔甜城商圈,南 北,19.35483870967742
LF1655788808811053056,1900,99.38,3,首尔甜城商圈,南 北,19.11853491648219
LF1655894412363825152,1200,76.0,2,首尔甜城商圈,东北,15.789473684210526
LF1656179894108815360,1600,84.0,2,首尔甜城商圈,南,19.047619047619047
LF1656194115450175488,900,39.5,1,首尔甜城商圈,东,22.78481012658228
LF1656644545581940736,1100,34.0,1,首尔甜城商圈,北,32.35294117647059
LF1695303530895638528,1600,72.43,2,首尔甜城商圈,南 北,22.0902940770399
LF1695277049838567424,1600,82.0,3,首尔甜城商圈,西南,19.51219512195122
LF1695290549898051584,1600,79.65,2,首尔甜城商圈,南 北,20.087884494664156
LF1695428644274438144,2900,137.81,3,首尔甜城商圈,南 北,21.043465641100067
LF1695394244665016320,2600,116.66,3,首尔甜城商圈,南 北,22.28698782787588
LF1695997710613610496,1100,39.0,1,首尔甜城商圈,北,28.205128205128204
LF1671750820154048512,1700,74.15,2,首尔甜城商圈,西北,22.926500337154415
LF1672082766444888064,1800,96.96,3,首尔甜城商圈,南 北,18.564356435643564
LF1701576078805434368,1500,85.0,2,首尔甜城商圈,西南 北,17.647058823529413
LF1701787141287182336,1600,88.0,3,首尔甜城商圈,南 北,18.181818181818183
LF1665583769748242432,1650,71.84,2,首尔甜城商圈,南 东北,22.967706013363028
LF1666063178481532928,1400,66.69,2,首尔甜城商圈,南,20.99265257159994
LF1666085823675629568,1100,51.0,1,首尔甜城商圈,东,21.568627450980394
LF1587712967611252736,900,105.0,4,首尔甜城商圈,南 北,8.571428571428571
LF1667380220891496448,1600,89.0,3,首尔甜城商圈,南 北,17.97752808988764
LF1592518122491871232,3500,93.12,3,首尔甜城商圈,北,37.58591065292096
LF1668515376905846784,1400,82.0,3,首尔甜城商圈,西南,17.073170731707318
LF1701523829001551872,1800,81.94,2,首尔甜城商圈,南 北,21.96729314132292
LF1701573520871391232,1700,82.0,2,首尔甜城商圈,南 北,20.73170731707317
LF1701830615277502464,1000,42.0,1,首尔甜城商圈,北,23.80952380952381
LF1701814406913982464,1100,69.42,1,首尔甜城商圈,东,15.845577643330452
LF1697582282950311936,800,42.03,1,首尔甜城商圈,北,19.034023316678564
LF1697822661612142592,1400,94.13,2,首尔甜城商圈,南 北,14.873047912461491
LF1697821270827073536,1700,106.0,3,首尔甜城商圈,南 北,16.037735849056602
LF1697857531625340928,1800,76.74,2,首尔甜城商圈,南,23.455824863174357
LF1697921673006678016,2350,133.18,3,首尔甜城商圈,南 北,17.64529208589878
LF1698184897279033344,1600,95.15,2,首尔甜城商圈,东南,16.81555438780872
LF1678001210730217472,1500,83.59,2,首尔甜城商圈,南,17.94473023088886
LF1626808466091802624,1800,82.59,3,首尔甜城商圈,东南,21.794406102433708
LF1626111502324858880,1900,89.0,3,首尔甜城商圈,东南,21.348314606741575
LF1626151279367553024,1500,86.0,2,首尔甜城商圈,南 北,17.441860465116278
LF1627303406890647552,1300,42.78,2,首尔甜城商圈,西南,30.388031790556333
LF1678313347985965056,1400,49.9,1,首尔甜城商圈,北,28.0561122244489
LF1678372789892939776,1600,86.0,2,首尔甜城商圈,南,18.6046511627907
LF1679427338548281344,2200,83.0,2,首尔甜城商圈,南 北,26.50602409638554
LF1630427314338660352,2200,113.0,3,首尔甜城商圈,西南,19.469026548672566
LF1679784311592583168,2200,100.0,3,首尔甜城商圈,南 北,22.0
LF1686940646465601536,1600,66.0,2,首尔甜城商圈,东 西,24.242424242424242
LF1698167423745654784,1800,97.49,3,首尔甜城商圈,南 北,18.463432146886863
LF1698301817147883520,1400,76.57,2,首尔甜城商圈,南,18.28392320752253
LF1698621995052171264,1300,80.38,2,首尔甜城商圈,东 南,16.173177407315254
LF1698615470405451776,1900,74.0,2,首尔甜城商圈,南 北,25.675675675675677
LF1698899843956604928,1800,88.0,2,首尔甜城商圈,南 北,20.454545454545453
LF1698922693342003200,1800,140.0,3,首尔甜城商圈,南 北,12.857142857142858
LF1698955495596883968,1800,91.09,2,首尔甜城商圈,南,19.760676254254033
LF1701818224737255424,1400,90.0,2,首尔甜城商圈,南,15.555555555555555
LF1701863446955425792,1400,64.22,1,首尔甜城商圈,南 北,21.800062285892245
LF1702616182013558784,1000,83.0,2,首尔甜城商圈,南,12.048192771084338
LF1630195506204377088,800,36.0,1,首尔甜城商圈,北,22.22222222222222
LF1630414553651085312,2500,83.17,2,首尔甜城商圈,南,30.058915474329684
LF1679795346944819200,2100,88.24,2,首尔甜城商圈,南 北,23.798730734360834
LF1684895009305788416,2000,76.99,2,首尔甜城商圈,南,25.977399662293806
LF1685190766181220352,1400,85.08,2,首尔甜城商圈,南 北,16.455101081335215
LF1702623165680713728,2800,95.89,3,首尔甜城商圈,南,29.20012514339347
LF1702955652546035712,1600,85.44,2,首尔甜城商圈,东北,18.726591760299627
LF1703007834326695936,1600,90.75,2,首尔甜城商圈,南,17.63085399449036
LF1703252897711521792,1700,83.17,2,首尔甜城商圈,南,20.440062522544185
LF1703314081378729984,1500,66.0,2,首尔甜城商圈,东北,22.727272727272727
LF1685562082797289472,1100,38.33,1,首尔甜城商圈,西,28.69814766501435
LF1685562520267390976,1100,38.33,1,首尔甜城商圈,西,28.69814766501435
LF1685973329095163904,2480,112.15,3,首尔甜城商圈,南,22.113241194828355
LF1685880014198800384,1300,74.15,2,首尔甜城商圈,东北,17.53202966958867
LF1685895315246284800,2400,96.31,3,首尔甜城商圈,西,24.91953068217215
LF1685894586657931264,1000,42.0,1,首尔甜城商圈,南,23.80952380952381
LF1686238382490910720,1100,45.0,1,首尔甜城商圈,东,24.444444444444443
