ID,租金,面积,房型,板块,朝向
LF1581504544355909632,1200,77.17,2,香河,南
LF1582243847327449088,700,80.0,2,香河,南 北
LF1584169629855514624,1000,76.0,2,香河,南 北
LF1584144249392201728,1250,75.0,2,香河,南
LF1584217004863127552,1500,115.0,3,香河,南 北
LF1583772063179472896,800,85.0,2,香河,南
LF1583815899222114304,900,83.0,2,香河,南
LF1583343601272750080,1000,85.0,2,香河,南
LF1583355095569924096,800,58.0,2,香河,西
LF1670758876506488832,800,80.0,2,香河,南 北
LF1584477764675698688,1300,107.0,2,香河,南 西 北
LF1584496300785664000,1000,74.0,2,香河,南
LF1671475107773546496,1500,116.0,3,香河,南 北
LF1585228864500531200,950,75.0,2,香河,南
LF1586570275497967616,1200,81.37,2,香河,南
LF1667452580789223424,1500,110.0,3,香河,西南
LF1667387798434349056,1200,62.0,1,香河,西 北
LF1591746251320197120,1500,83.0,2,香河,南
LF1593456319958876160,950,74.0,1,香河,东 北
LF1668907676555280384,1200,77.0,2,香河,东南
LF1651787765815181312,1200,99.0,3,香河,南 北
LF1651894238666817536,1500,103.0,3,香河,南 北
LF1652179566946418688,5000,280.0,5,香河,南 北
LF1692840940231720960,800,94.0,2,香河,东 西
LF1692796233489317888,1000,126.0,3,香河,南 北
LF1692874305035042816,800,84.0,2,香河,东南
LF1669211605251915776,1200,82.0,2,香河,南
LF1594917047270113280,980,90.08,3,香河,南 北
LF1596425135093448704,700,57.84,1,香河,西
LF1693084515242606592,1400,108.0,3,香河,南
LF1693104300642795520,1200,80.0,2,香河,南
LF1693107396768956416,900,79.0,2,香河,南 北
LF1693170919784054784,1200,87.0,3,香河,南
LF1693221964417597440,1400,86.0,2,香河,南 北
LF1693232824640864256,800,60.19,1,香河,西北
LF1693571605302607872,1000,78.18,2,香河,南 北
LF1693821841866489856,800,80.0,2,香河,南
LF1693892960858406912,900,58.0,1,香河,南
LF1692150958798143488,1000,99.0,3,香河,南 北
LF1692153586743508992,500,37.0,1,香河,西南
LF1692482902710812672,900,79.36,2,香河,南
LF2586937595543945216,1300,89.0,3,香河,南 北
LF1693898191054831616,1100,83.0,2,香河,东南
LF1689638471246807040,1200,83.0,2,香河,南 西
LF1690211130112212992,1000,99.0,3,香河,南 北
LF1689961056807419904,1000,78.0,2,香河,南 北
LF1689954750742659072,700,98.0,3,香河,南 北
LF1690241058748760064,900,88.0,2,香河,南 北
LF1690297316449189888,900,83.16,2,香河,南
LF1690269856311541760,998,83.0,2,香河,南
LF1654733113344917504,1000,77.0,2,香河,西南
LF1654789369220825088,833,127.0,3,香河,南 西北
LF1655178916773494784,1000,63.0,1,香河,南
LF1655152124620701696,1100,81.74,2,香河,南 北
LF2582602700353454080,1200,109.0,3,香河,南 北
LF2600636683125006336,400,86.0,2,香河,南
LF2597773665751793664,1100,97.0,3,香河,南
LF2594126193297203200,1000,76.0,2,香河,南 北
LF2608712480964214784,1000,86.0,2,香河,南
LF2604144675476742144,900,100.0,2,香河,南 北
LF2624392045359538176,1200,82.0,2,香河,南
LF2640500726631514112,500,104.0,3,香河,东南 南 北
LF2644728531879198720,1200,92.0,3,香河,南 西北
LF2643342617118777344,600,101.0,3,香河,南 北
LF2651428435418677248,3000,152.0,3,香河,南 北
LF2651427371022303232,3000,152.0,3,香河,南 北
LF2658627758468366336,1200,75.0,2,香河,南 北
LF2657086012915712000,750,32.0,1,香河,北
LF1655395406495875072,1200,100.0,2,香河,南 北
LF1655439958694952960,1300,83.0,2,香河,南
LF1655488656145645568,1200,110.0,3,香河,南 北
LF2656590914813960192,800,80.0,2,香河,南
LF2665201393501487104,1300,130.0,3,香河,南 北
LF2680305811460734976,1000,109.44,3,香河,南
LF2675160349337976832,1500,85.0,2,香河,南
LF2683877865488908288,1400,120.0,3,香河,东
LF2869722671229173760,600,126.67,4,香河,南 北
LF2870864697924517888,900,114.0,4,香河,南
LF2867360842834247680,1400,103.0,3,香河,南 北
LF2872460489039028224,900,76.34,2,香河,南 北
LF2871700015964241920,1600,86.0,3,香河,南 北
LF2873964359179313152,1000,99.0,3,香河,南 北
LF2874430449315487744,850,78.0,2,香河,南 北
LF1672079949990723584,1300,117.0,3,香河,南 北
LF1672109872029630464,1500,89.0,3,香河,南 北
LF1672189483186913280,866,102.0,2,香河,南 北
LF1666013973947875328,1300,89.07,2,香河,南
LF1666302795243847680,1000,93.5,3,香河,南 北
LF1666371069872701440,1400,130.0,3,香河,南 北
LF1666370076619571200,1200,86.43,3,香河,南
LF1666413695200133120,1200,85.0,2,香河,南
LF1666427018117382144,917,85.0,2,香河,南
LF1666417279912378368,1100,89.74,3,香河,南 北
LF1666759229769252864,800,63.0,1,香河,南
LF1667032390679134208,1100,33.0,1,香河,西
LF1586570275497967616,1200,81.37,2,香河,南
LF1667128419810279424,1400,108.0,3,香河,南 北
LF1667146048381911040,900,57.16,1,香河,南
LF1667362524791570432,1000,73.25,2,香河,南 北
LF1667387798434349056,1200,62.0,1,香河,西 北
LF1592851652912611328,500,68.0,2,香河,南
LF1569609622933733376,800,108.0,3,香河,东 南
LF1569274109412507648,1000,79.0,2,香河,南
LF1569262901804400640,1300,101.0,3,香河,南
LF1569986295483072512,800,60.0,1,香河,东
LF1696798898451906560,1085,85.0,2,香河,南
LF1697194679818256384,1100,99.0,3,香河,南 北
LF1697199527276052480,1300,120.0,3,香河,南 北
LF1697166258706841600,1000,98.0,3,香河,南 北
LF1697458738727747584,1400,100.0,3,香河,南 北
LF1697493561836044288,2000,90.0,3,香河,南 北
LF1668874672940253184,1200,99.97,2,香河,南 北
LF1668907676555280384,1200,77.0,2,香河,东南
LF1668946403042263040,1000,91.0,2,香河,南 北
LF1669211605251915776,1200,82.0,2,香河,南
LF1674640537132466176,1000,90.0,3,香河,南 北
LF1609408088018780160,700,58.0,1,香河,西
LF1676876994236645376,1100,90.0,3,香河,东南 北
LF1626429124190928896,1800,97.37,3,香河,西南 北
LF1678015094732095488,1000,78.0,2,香河,南 北
LF1678001805784514560,3500,246.0,5,香河,南 北
LF1626080607836569600,1100,70.0,1,香河,西北
LF1627527123839221760,550,41.0,1,香河,南 北
LF1569955602740805632,950,74.0,2,香河,南
LF1570966847501631488,1200,89.0,3,香河,南 北
LF1571419741300457472,1100,132.45,4,香河,南 北
LF1667434793807118336,1000,94.0,3,香河,南 北
LF1667464086109028352,833,64.0,1,香河,南
LF1667741192164474880,1100,63.0,2,香河,南
LF1667807065847889920,800,104.0,2,香河,南 北
LF1667886302026006528,600,85.08,2,香河,南 北
LF1668108009764552704,1500,129.5,4,香河,南 北
LF1693118620864872448,1000,90.0,3,香河,南 北
LF1693454757064081408,1050,92.0,3,香河,南 北
LF1693181444228120576,1000,59.9,2,香河,南
LF1693499420408020992,1200,83.48,2,香河,南
LF1693813728388055040,1200,78.0,2,香河,南
LF1693595834936983552,1000,100.36,2,香河,南
LF1693837007895134208,1000,69.87,2,香河,南
LF1693908181408808960,1000,95.0,3,香河,南 北
LF1693942331884961792,1600,99.0,3,香河,东 南 北
LF1659956383535071232,500,77.0,2,香河,南 北
LF1695004358497796096,1000,59.3,2,香河,南
LF1661796739385917440,1300,70.0,3,香河,南 北
LF1661929119044075520,900,75.0,2,香河,南 北
LF1695014447275311104,1000,83.0,2,香河,南 北
LF1696390385300930560,1200,90.0,3,香河,南 北
LF1630186203489763328,1200,78.34,2,香河,南
LF1679437772269551616,1000,120.0,3,香河,南 北
LF1679432118570057728,1200,100.0,3,香河,南 北
LF1679683240736063488,1000,70.0,2,香河,东北
LF1630899013538545664,1000,88.0,3,香河,南 北
LF1680838304204849152,1400,102.0,3,香河,南 北
LF1634881709113606144,1200,98.0,3,香河,南 北
LF1710951302281822208,900,76.0,2,香河,南
LF1710949339074920448,900,103.0,3,香河,南
LF1710960435731103744,900,76.0,2,香河,南 北
LF1710961336319475712,900,67.0,2,香河,南 北
LF1710964214065004544,1000,81.0,2,香河,南
LF1655427072220200960,1200,75.0,2,香河,南 北
LF1655418964374716416,1200,83.71,2,香河,南 北
LF1655551419589066752,850,133.0,4,香河,南 北
LF1655791440032169984,1000,103.0,3,香河,南 北
LF1656136087698931712,1200,121.0,3,香河,南 北
LF1668522313139617792,1300,93.0,2,香河,南
LF1668892925058088960,1300,130.49,3,香河,南 北
LF1668936250721042432,1500,129.5,4,香河,南 北
LF1669296388355129344,500,82.0,2,香河,西南
LF1669573398151299072,1000,76.0,2,香河,南 北
LF1661926554071990272,1400,120.0,3,香河,南
LF1661686938710573056,750,45.16,1,香河,西
LF1662328589162381312,3500,187.98,4,香河,南 北
LF1662380719386656768,1000,99.0,3,香河,南 北
LF1662671595514101760,700,90.0,2,香河,南 北
LF1662692726908387328,1300,92.0,3,香河,南 北
LF1662747817434677248,1400,86.49,3,香河,南 北
LF1662720591649570816,700,55.0,1,香河,南
LF1663083330423226368,1100,78.33,2,香河,南
LF1663502358614638592,1200,89.0,3,香河,南 北
LF1684768501534818304,1100,78.0,2,香河,南
LF1684814842759741440,1000,84.0,2,香河,南
LF1684517008009330688,1200,90.0,3,香河,南 北
LF1685193960806416384,1300,93.0,3,香河,南 北
LF1685499812574658560,750,94.0,2,香河,南 北
LF1685507628140068864,1500,123.0,3,香河,南 北
LF1685512992990429184,800,77.0,2,香河,东南
LF1685481780183826432,1150,90.0,2,香河,南
LF1636197481693839360,1000,80.0,2,香河,东南
LF1636287995491385344,1000,83.0,2,香河,南
LF1681839671551721472,1500,124.0,4,香河,南 北
LF1636701302765387776,800,77.0,2,香河,南
LF1681840179213500416,1400,108.0,3,香河,南 北
LF1636897471051333632,1300,100.0,3,香河,南
LF1681856500923891712,1200,82.0,2,香河,南
LF1638176121662996480,1000,80.98,2,香河,南
LF1638175334073368576,1000,80.98,2,香河,南
LF1638175740518203392,1000,80.0,2,香河,南
LF1638757358853160960,1400,100.12,3,香河,南 北
LF1638830250177593344,850,80.0,2,香河,南 北
LF1639222751703072768,3000,170.84,4,香河,南 北
LF1639598197535932416,1300,117.0,3,香河,南 北
LF1639915048052719616,1400,93.0,3,香河,南
LF1710912037283954688,1200,87.0,2,香河,南
LF1711602717006233600,750,85.0,2,香河,南 北
LF1711654467306258432,700,56.0,1,香河,南 北
LF1711330808242896896,1300,90.0,3,香河,南
LF1711324967360004096,1300,93.0,3,香河,南 北
LF1711694291937525760,1000,61.0,1,香河,南
LF1712301306477019136,1200,119.0,3,香河,南 北
LF1712106496596115456,900,53.0,1,香河,北
LF1712024645714051072,1000,66.6,2,香河,南
LF1711944642016051200,1200,97.0,2,香河,南 北
LF1711931448392417280,1000,88.4,3,香河,南 北
LF1712514997608775680,1200,93.37,3,香河,南 北
LF1712682181861572608,750,85.0,2,香河,南 北
LF1712387635353223168,1500,128.0,3,香河,南 北
LF1656141939071778816,800,55.0,1,香河,南
LF1656152609892859904,1000,80.0,2,香河,南
LF1656535375771860992,1600,80.0,2,香河,南
LF1656944955391737856,1000,93.0,3,香河,南 北
LF1656853543396573184,1400,98.0,2,香河,南 北
LF1656538544530784256,1300,101.0,3,香河,南 北
LF1695293329685610496,800,60.0,2,香河,西
LF1695662376906391552,1500,78.0,2,香河,南
LF1695761800542289920,1700,145.0,3,香河,南 北
LF1663058513775034368,630,72.0,1,香河,南
LF1663079387769077760,500,87.0,2,香河,南
LF1663405575930642432,1300,99.0,3,香河,南 北
LF1639946868026769408,1000,76.0,2,香河,南 北
LF1687777434482507776,1200,86.0,2,香河,南
LF1640685821419847680,3000,211.0,5,香河,南 北
LF1641069806637547520,600,96.0,3,香河,南 北
LF1641725643051761664,1400,86.0,3,香河,南 北
LF1643077408997244928,1100,104.0,3,香河,南
LF1643169480328609792,1000,85.0,2,香河,南
LF1642481102129987584,1000,48.0,2,香河,北
LF1713030853883330560,1000,80.0,2,香河,南
LF1713070980131192832,1100,78.0,2,香河,南
LF1713494282607788032,1200,90.0,2,香河,南 北
LF1713483910148521984,833,80.0,2,香河,南 北
LF1713414931400884224,1200,87.0,2,香河,南
LF1714121983890817024,1200,130.0,3,香河,南 北
LF1713871460927275008,1200,140.0,3,香河,南 北
LF1713873138929893376,1000,140.0,3,香河,南 北
LF1713528415165874176,1200,73.0,2,香河,南
LF1714193180993257472,1400,120.0,3,香河,南 北
LF1714567928457723904,1050,95.0,2,香河,南 北
LF1695748534118121472,1100,99.0,2,香河,南
LF1695759993107644416,1000,48.0,2,香河,南
LF1695744996117839872,900,83.0,2,香河,南 北
LF1695742388619706368,1200,108.0,3,香河,南 北
LF1696012229532450816,750,113.0,3,香河,南 北
LF1696026478505885696,600,116.0,3,香河,南 北
LF1696029784737316864,1200,62.0,1,香河,南
LF1696059107552788480,1500,85.0,2,香河,南
LF1696074828500434944,916,60.0,1,香河,南 北
LF1696123227358625792,1200,84.0,2,香河,西南
LF1696123287056154624,900,75.6,2,香河,南 北
LF1696107089627185152,500,116.0,3,香河,南 北
LF1696186147937452032,1000,94.0,3,香河,南 北
LF1696387903128600576,1100,86.0,2,香河,南
LF1692405779786629120,1200,104.0,3,香河,南 北
LF1692119822264958976,1300,58.0,1,香河,东
LF1686971154964676608,800,60.0,1,香河,南
LF1687036140319670272,1000,75.0,2,香河,南 北
LF1690618890574364672,1100,87.52,2,香河,南
LF1690595721897574400,700,51.0,1,香河,北
LF1690641300065353728,500,90.3,3,香河,南 北
LF1690643237213044736,550,219.0,4,香河,南 北
LF1690650041003278336,500,90.23,3,香河,南 北
LF1690656797880221696,1150,107.0,3,香河,南
LF1690661867866816512,1000,73.0,2,香河,南 北
LF1690658834403557376,900,80.0,2,香河,南 北
LF1690698194385633280,1100,95.0,2,香河,南
LF1690956135911129088,700,83.0,2,香河,南 北
LF1690948008696348672,1000,78.0,2,香河,南
LF1691029199197831168,1300,106.97,4,香河,南 北
LF1691027568829923328,800,83.0,2,香河,南 北
LF1686937589342273536,1000,83.16,2,香河,南
LF1686937599882559488,1100,67.0,2,香河,东 北
LF1686769723909341184,1600,88.0,3,香河,南
LF1687314847491948544,833,92.0,2,香河,南 北
LF1687332808374091776,1000,89.0,2,香河,南 北
LF1686956860109750272,1500,76.0,3,香河,南 北
LF1686971154964676608,800,60.0,1,香河,南
LF1687036140319670272,1000,75.0,2,香河,南 北
LF1690618890574364672,1100,87.52,2,香河,南
LF1690595721897574400,700,51.0,1,香河,北
LF1690641300065353728,500,90.3,3,香河,南 北
LF1690643237213044736,550,219.0,4,香河,南 北
LF1690650041003278336,500,90.23,3,香河,南 北
LF1690656797880221696,1150,107.0,3,香河,南
LF1690661867866816512,1000,73.0,2,香河,南 北
LF1690658834403557376,900,80.0,2,香河,南 北
LF1690698194385633280,1100,95.0,2,香河,南
LF1690956135911129088,700,83.0,2,香河,南 北
LF1690948008696348672,1000,78.0,2,香河,南
LF1691029199197831168,1300,106.97,4,香河,南 北
LF1691027568829923328,800,83.0,2,香河,南 北
LF1692761361332830208,1200,97.0,3,香河,南 北
LF1692854701227245568,1100,88.96,2,香河,南
LF1689187408819519488,800,58.0,1,香河,东
LF1689113320906293248,1200,86.12,3,香河,南 北
LF1689213457997496320,1000,82.0,2,香河,南
LF1689234800516268032,900,62.0,1,香河,南
LF1689470437760696320,1000,88.48,2,香河,南 北
LF1689499298791686144,833,71.0,1,香河,南 北
LF1706585111106945024,1100,86.0,2,香河,南
LF1706894236332326912,1500,100.14,3,香河,南 北
LF1707367729024991232,1200,86.9,2,香河,南 北
LF1707222868099596288,1600,88.0,2,香河,南 北
LF1707215632119889920,1300,84.0,2,香河,西南
LF1707225491863240704,1000,102.0,2,香河,南 北
LF1685948608299401216,750,70.0,2,香河,南
LF1644994290478219264,1200,83.0,2,香河,南
LF1645292589802323968,1000,150.0,4,香河,南 北
LF1681875502626766848,1400,242.0,4,香河,东南 北
LF1681605322122199040,1100,83.0,2,香河,南
LF1673621743278751744,1200,76.34,2,香河,南 西 北
LF1673607151420964864,1700,114.0,2,香河,南 北
LF1681887746295070720,800,80.56,2,香河,南
LF1681631488891682816,900,70.0,2,香河,南 北
LF1689504528178610176,1600,164.0,3,香河,南 北
LF1689582162501697536,833,95.0,2,香河,南 北
LF1689591623341572096,1000,78.55,2,香河,南 北
LF1649738028194725888,600,90.0,3,香河,南 北
LF1650435736068947968,3500,190.96,4,香河,南 北
LF1650088975899033600,600,33.0,1,香河,东
LF1650034232426233856,1000,32.0,1,香河,南
LF1650075940471963648,1000,83.28,2,香河,东南
LF1650088070772424704,600,33.0,1,香河,东
LF1650330126107279360,4150,253.0,5,香河,南 北
LF1651859802214629376,1000,80.0,2,香河,南
LF1651513913885327360,1000,89.0,2,香河,南
LF1651787765815181312,1200,99.0,3,香河,南 北
LF1677162025295282176,1100,78.0,2,香河,南
LF1677249408929890304,900,75.0,2,香河,南 北
LF1677516814768144384,1000,84.0,2,香河,南
LF1677513819045232640,900,74.0,2,香河,南
LF1707960455525302272,1200,83.0,2,香河,南
LF1678314437401903104,1500,110.0,3,香河,南 北
LF1710268933392564224,1200,67.0,1,香河,南
LF1710573345054916608,1200,104.0,3,香河,南
LF1710593363574521856,1300,70.0,2,香河,南
LF1710594842309951488,833,80.0,2,香河,南
LF1710956413037051904,800,56.0,1,香河,南
LF1710958353879924736,1000,89.0,3,香河,南 北
LF1710958878721572864,3500,170.0,4,香河,东 北
LF1710959635025887232,900,107.0,2,香河,南 北
LF1710956946279890944,800,56.0,1,香河,南
LF1645627489776566272,750,132.0,3,香河,南 北
LF1646067862986555392,1000,88.0,2,香河,南
LF1646012508651126784,1100,78.0,2,香河,南
LF1646456417994932224,1200,109.0,2,香河,南 北
LF1689588915297583104,1000,95.0,2,香河,南 北
LF1689839064473141248,1800,126.0,3,香河,南 北
LF1690207327589761024,1300,70.0,2,香河,南
LF1689926926572978176,1300,85.0,2,香河,南
LF1689937106870206464,1300,64.95,1,香河,南
LF1689953286574047232,800,78.0,2,香河,南 北
LF1690254156012453888,1200,104.0,3,香河,东南 南
LF1690235694066171904,1100,78.0,2,香河,南 北
LF1690290490534002688,1000,84.0,2,香河,东 西
LF1681655933773545472,1100,80.0,2,香河,东南 南
LF1681937682629918720,1100,78.0,2,香河,南
LF1682217459962085376,1000,85.0,2,香河,南
LF1714127412981137408,1500,102.0,3,香河,南 北
LF1713873751914840064,1000,137.0,3,香河,南 北
LF1714872872586969088,800,76.4,2,香河,南 北
LF1714846572216320000,1000,82.0,2,香河,南 北
LF1714917831964884992,800,93.06,3,香河,南 北
LF1715678665720725504,1000,76.0,2,香河,南 北
LF1715935755710234624,1200,83.0,2,香河,南
LF1716057742856159232,1400,86.0,2,香河,南
LF1716368775839744000,1000,80.0,2,香河,南
LF1710591375466037248,1000,87.0,2,香河,南 北
